CRN,Subject,Title,Hours,Instructor,Days,Start Time,End Time,Location,Seats Available
13157,MATH 3337 A,Probability,3,"Chatterjee, Arpita",TR,11:00 AM,12:15 PM,T,
13075,MATH 0999 E1,Support for College Algebra,2,"Coggins, Katelyn",TR,3:30 PM,4:20 PM,T,
13284,MATH 2243 B,Calculus III,4,"Wu, Yan",MW,1:25 PM,2:15 PM,T,
13284,MATH 2243 B,Calculus III,4,"Wu, Yan",F,1:25 PM,2:15 PM,T,
13226,MATH 1113 K,Pre-Calculus Mathematics,3,"O'Reilly, William",MWF,12:20 PM,1:10 PM,T,
13208,MATH 3135 D,"Found of Geom, Alg, Data",3,"Maher, Eryn",TR,3:30 PM,4:45 PM,T,
13167,MATH 1111 A,College Algebra,3,"Winskie, Amy",MWF,8:00 AM,8:50 AM,T,
13122,MATH 5450G A,Intro Math Phys,3,"Zheng, Shijun",TR,9:30 AM,10:45 AM,T,
13176,MATH 1111 D1,College Algebra - LS,3,"Casey, Carly",TR,9:30 AM,10:45 AM,T,
13140,MATH 1101 G,Introduction to Math Modeling,3,"Jones, Allyson",TR,12:30 PM,1:45 PM,T,
13268,MATH 1232 Q,Survey of Calculus,3,"Atasever, Nuriye",MW,2:30 PM,3:45 PM,T,
13126,MATH 1101 C,Introduction to Math Modeling,3,"Uchida, Masahiko",MWF,12:20 PM,1:10 PM,T,
13068,MATH 0998 H1,Support for Math Modeling,2,"Jones, Allyson",TR,3:30 PM,4:20 PM,T,
13261,MATH 1232 M,Survey of Calculus,3,"Atasever, Nuriye",TR,9:30 AM,10:45 AM,T,
13279,MATH 1441 C,Calculus I,4,"Iacob, Ionut",MWF,9:05 AM,9:55 AM,T,
13279,MATH 1441 C,Calculus I,4,"Iacob, Ionut",MW,9:05 AM,9:55 AM,T,
13257,MATH 1232 K,Survey of Calculus,3,"White, Vincent",TR,3:30 PM,4:45 PM,T,
13319,MATH 1113 O,Pre-Calculus Mathematics,3,"Michalski, Grzegorz",TR,2:00 PM,3:15 PM,T,
13286,MATH 1441 M,Calculus I,4,"Zou, Yuting",MW,12:20 PM,1:10 PM,T,
13286,MATH 1441 M,Calculus I,4,"Zou, Yuting",TR,12:20 PM,1:10 PM,T,
13137,MATH 1101 F1,Intro to Math Modeling - LS,3,"O'Reilly, William",TR,9:30 AM,10:45 AM,T,
13139,MATH 5333G A,Modern Algebra I,3,"Iacob, Alina",TR,2:00 PM,3:15 PM,T,
13123,MATH 1101 A1,Intro to Math Modeling - LS,3,"Rogers, Gerald",MWF,8:00 AM,8:50 AM,T,
13255,MATH 1232 J,Survey of Calculus,3,"Piltner, Reinhard",TR,12:30 PM,1:45 PM,T,
13162,MATH 1111 03H,College Algebra,3,"Braselton, Lorraine",T,3:30 PM,4:45 PM,T,
13228,MATH 1113 M,Pre-Calculus Mathematics,3,"Casey, Carly",MWF,9:05 AM,9:55 AM,T,
13624,MATH 5434 A,Fcns of Complex Variable,3,"Hu, Yi",MWF,10:10 AM,11:00 AM,T,
13306,MATH 2160 D,Elementary Linear Algebra,3,"Iacob, Alina",TR,11:00 AM,12:15 PM,T,
13169,MATH 1111 A1,College Algebra - LS,3,"Winskie, Amy",MWF,8:00 AM,8:50 AM,T,
13259,MATH 1232 L,Survey of Calculus,3,"Barrs, Sharon",MWF,9:05 AM,9:55 AM,T,
13263,MATH 1232 N,Survey of Calculus,3,"Aggarwal, Neelam",TR,8:00 AM,9:15 AM,T,
13131,MATH 1101 D1,Intro to Math Modeling - LS,3,"Uchida, Masahiko",MWF,1:25 PM,2:15 PM,T,
13172,MATH 1111 B1,College Algebra - LS,3,"Winskie, Amy",MWF,9:05 AM,9:55 AM,T,
13265,MATH 1232 O,Survey of Calculus,3,"Michalski, Grzegorz",MWF,1:25 PM,2:15 PM,T,
13318,MATH 1113 N,Pre-Calculus Mathematics,3,"Michalski, Grzegorz",TR,12:30 PM,1:45 PM,T,
13274,MATH 1441 A,Calculus I,4,"Zheng, Shijun",TR,8:00 AM,9:15 AM,T,
13274,MATH 1441 A,Calculus I,4,"Zheng, Shijun",MW,8:00 AM,9:15 AM,T,
13207,MATH 1113 A,Pre-Calculus Mathematics,3,"Piltner, Reinhard",MWF,12:20 PM,1:10 PM,T,
13245,MATH 1232 C,Survey of Calculus,3,"Michalski, Grzegorz",MWF,11:15 AM,12:05 PM,T,
13214,MATH 1113 C,Pre-Calculus Mathematics,3,"Casey, Carly",MWF,10:10 AM,11:00 AM,T,
13249,MATH 1232 F,Survey of Calculus,3,"Barrs, Sharon",MWF,12:20 PM,1:10 PM,T,
13252,MATH 1232 H,Survey of Calculus,3,"White, Vincent",TR,11:00 AM,12:15 PM,T,
13278,MATH 1441 B,Calculus I,4,"Staff, Unknown",TR,8:00 AM,9:15 AM,T,
13278,MATH 1441 B,Calculus I,4,"Staff, Unknown",MW,8:00 AM,9:15 AM,T,
13165,MATH 3230 G,Ordinary Differential Equation,3,"Zhu, Jiehua",MW,4:00 PM,5:15 PM,T,
13299,MATH 2130 A,Discrete Mathematics,3,"Gray, Daniel",MW,2:30 PM,3:45 PM,T,
13127,MATH 1101 C1,Intro to Math Modeling - LS,3,"Uchida, Masahiko",MWF,12:20 PM,1:10 PM,T,
13072,MATH 0999 B1,Support for College Algebra,2,"Winskie, Amy",MW,10:10 AM,11:00 AM,T,
13133,MATH 1101 E,Introduction to Math Modeling,3,"O'Reilly, William",TR,8:00 AM,9:15 AM,T,
13221,MATH 1113 H,Pre-Calculus Mathematics,3,"Staff, Unknown",MW,2:30 PM,3:45 PM,T,
13213,MATH 1113 B,Pre-Calculus Mathematics,3,"Smith, Chasen",MWF,8:00 AM,8:50 AM,T,
13067,MATH 0998 G1,Support for Math Modeling,2,"Jones, Allyson",TR,3:30 PM,4:20 PM,T,
13161,MATH 3315 A,Algebraic Reasoning in MG Math,3,"Taylor, Sharon",TR,3:30 PM,4:45 PM,T,
13135,MATH 1101 F,Introduction to Math Modeling,3,"O'Reilly, William",TR,9:30 AM,10:45 AM,T,
13179,MATH 1111 F,College Algebra,3,"Coggins, Katelyn",TR,2:00 PM,3:15 PM,T,
13297,MATH 2008 C,Found of Num and Operations,3,"An, Tuyin",TR,2:00 PM,3:15 PM,T,
13220,MATH 1113 G,Pre-Calculus Mathematics,3,"Piltner, Reinhard",MWF,10:10 AM,11:00 AM,T,
13061,MATH 0998 C1,Support for Math Modeling,2,"Uchida, Masahiko",MW,2:30 PM,3:20 PM,T,
13184,MATH 1111 K,College Algebra,3,"Atasever, Nuriye",TR,12:30 PM,1:45 PM,T,
13251,MATH 1232 G,Survey of Calculus,3,"Aggarwal, Neelam",TR,11:00 AM,12:15 PM,T,
11380,MENG 5531 A,Metalcasting,3,"Xu, Mingzhi",MW,8:00 AM,8:50 AM,T,
11380,MENG 5531 A,Metalcasting,3,"Xu, Mingzhi",T,8:00 AM,8:50 AM,T,
11175,MENG 2110 A,ME Case Studies,1,"Molina, Gustavo",R,10:00 AM,11:40 AM,T,
11216,MENG 3333 BA,Materials ProcesS Studio LAB,0,"Zhang, Yue",T,12:20 PM,1:10 PM,T,
11397,MENG 7891 A,Battery & Fuel Cell Fundamenta,3,"Sezer, Hayri",MW,10:10 AM,11:25 AM,T,
14235,MENG 3511 C,Measurement & Instrument Lab,1,"Choi, JungHun",R,9:30 AM,11:10 AM,T,
11362,MENG 5137 A,Mechanical System Design,3,"ILie, Marcel",MWR,2:00 PM,3:40 PM,T,
11189,MENG 3333 AA,Materials Process Studio LAB,0,"Silwal, Bishal",T,8:00 AM,9:40 AM,T,
11352,MENG 4210 B,Energy Science Laboratory,1,"Bhoi, Prakashbha",T,4:00 PM,5:40 PM,T,
14236,MENG 3532 H,HONORS Intro to Mechatronics,3,"Choi, JungHun",MW,4:00 PM,4:50 PM,T,
11190,MENG 3333 AB,Materials Process Studio LAB,0,"Xu, Mingzhi",T,10:00 AM,11:40 AM,T,
11383,MENG 5531G A,Metalcasting GRAD,3,"Xu, Mingzhi",MW,8:00 AM,8:50 AM,T,
11383,MENG 5531G A,Metalcasting GRAD,3,"Xu, Mingzhi",T,8:00 AM,8:50 AM,T,
14229,MENG 3311 B,Materials Science Laboratory,1,"Xu, Shaowen",T,12:30 PM,3:00 PM,T,
11181,MENG 3130 A,Mechanism Design,3,"Ahmed, Hossain",MWF,11:15 AM,12:05 PM,T,
14228,MENG 3311 A,Materials Science Laboratory,1,"Ezazi, Mohammadam",T,8:00 AM,10:30 AM,T,
11351,MENG 4210 A,Energy Science Laboratory,1,"Rahman, Mosfequr",T,12:00 PM,1:40 PM,T,
11357,MENG 5090G A,Steel Heat Tx Grad,3,"Qing, JingJing",MW,5:00 PM,5:50 PM,T,
11357,MENG 5090G A,Steel Heat Tx Grad,3,"Qing, JingJing",F,5:00 PM,5:50 PM,T,
11353,MENG 4210 C,Energy Science Laboratory,1,"Xu, Shaowen",T,10:00 AM,11:40 AM,T,
11363,MENG 5137 B,Mechanical System Design,3,"ILie, Marcel",MWR,2:00 PM,3:40 PM,T,
11370,MENG 5234G A,HVAC GRAD,3,"Soloiu, Valentin",MW,9:05 AM,9:55 AM,T,
11378,MENG 5434 A,Intermediate Heat Transfer,3,"Calamas, David",R,10:00 AM,11:40 AM,T,
11378,MENG 5434 A,Intermediate Heat Transfer,3,"Calamas, David",MW,10:00 AM,11:40 AM,T,
14237,MENG 3511 H,Measurement & Instrument Lab,1,"Choi, JungHun",R,9:30 AM,11:10 AM,T,
11394,MENG 5811 A,Intro MechE Research/Projects,1,"Vlcek, Brian",T,11:00 AM,11:50 AM,T,
11379,MENG 5434G A,Heat Transfer Prin & Applic,3,"Calamas, David",R,10:00 AM,11:40 AM,T,
11379,MENG 5434G A,Heat Transfer Prin & Applic,3,"Calamas, David",MW,10:00 AM,11:40 AM,T,
14234,MENG 3532 B,Introduction to Mechatronics,3,"Choi, JungHun",MW,4:00 PM,4:50 PM,T,
11371,MENG 5234G AA,HVAC GRAD LAB,0,"Soloiu, Valentin",R,4:00 PM,5:50 PM,T,
11376,MENG 5335 A,Programmable Logic Controllers,3,"Choi, JungHun",MW,9:05 AM,9:55 AM,T,
11376,MENG 5335 A,Programmable Logic Controllers,3,"Choi, JungHun",F,9:05 AM,9:55 AM,T,
11377,MENG 5335G A,Program Logic Control GRAD,3,"Choi, JungHun",MW,9:05 AM,9:55 AM,T,
11377,MENG 5335G A,Program Logic Control GRAD,3,"Choi, JungHun",F,9:05 AM,9:55 AM,T,
14230,MENG 3532 A,Introduction to Mechatronics,3,"Samanta, Biswanath",MW,4:00 PM,4:50 PM,T,
11354,MENG 4430 A,Engr Qual Cont and Proj Mgt,3,"Desai, Anoop",MWF,11:15 AM,12:05 PM,T,
11359,MENG 5136 A,Intro to Finite Elem Analysis,3,"Rahman, Mosfequr",F,10:10 AM,11:00 AM,T,
11359,MENG 5136 A,Intro to Finite Elem Analysis,3,"Rahman, Mosfequr",TR,10:10 AM,11:00 AM,T,
11364,MENG 5137 C,Mechanical System Design,3,"Choi, JungHun",MWR,2:00 PM,3:40 PM,T,
11369,MENG 5234 AA,HVAC LAB,0,"Soloiu, Valentin",R,4:00 PM,5:40 PM,T,
11366,MENG 5137G A,Mechanical System Design GRAD,3,"Choi, JungHun",MWR,2:00 PM,3:40 PM,T,
14232,MENG 3511 A,Measurement & Instrument Lab,1,"Samanta, Biswanath",T,2:00 PM,3:40 PM,T,
14233,MENG 3511 B,Measurement & Instrument Lab,1,"Samanta, Biswanath",R,3:30 PM,5:10 PM,T,
11361,MENG 5136G A,Intro to FEA GRAD,3,"Rahman, Mosfequr",F,9:05 AM,9:55 AM,T,
11361,MENG 5136G A,Intro to FEA GRAD,3,"Rahman, Mosfequr",MW,9:05 AM,9:55 AM,T,
11214,MENG 3333 B,Materials Processing Studio,3,"Zhang, Yue",MW,12:20 PM,1:10 PM,T,
11178,MENG 2110 B,ME Case Studies,1,"Molina, Gustavo",T,2:00 PM,3:40 PM,T,
11184,MENG 3233 B,Heat Transfer,3,"Calamas, David",MWF,9:05 AM,9:55 AM,T,
11356,MENG 5090 A,Steel Heat Treatment,3,"Qing, JingJing",F,12:00 PM,2:50 PM,T,
11356,MENG 5090 A,Steel Heat Treatment,3,"Qing, JingJing",MW,12:00 PM,2:50 PM,T,
11372,MENG 5239 B,Biofuels Development & Testing,3,"Soloiu, Valentin",R,12:00 PM,1:40 PM,T,
11372,MENG 5239 B,Biofuels Development & Testing,3,"Soloiu, Valentin",MW,12:00 PM,1:40 PM,T,
11360,MENG 5136 B,Intro to Finite Elem Analysis,3,"Rahman, Mosfequr",F,9:05 AM,9:55 AM,T,
11360,MENG 5136 B,Intro to Finite Elem Analysis,3,"Rahman, Mosfequr",MW,9:05 AM,9:55 AM,T,
11395,MENG 7136 A,Mechatronics I,3,"Samanta, Biswanath",M,6:00 PM,7:50 PM,T,
11395,MENG 7136 A,Mechatronics I,3,"Samanta, Biswanath",W,6:00 PM,7:50 PM,T,
14227,MENG 3332 A,Materials Science,3,"Ezazi, Mohammadam",MW,2:30 PM,3:20 PM,T,
11392,MENG 5533 A,Applied Welding and Joining,3,"Silwal, Bishal",MW,10:10 AM,11:00 AM,T,
11392,MENG 5533 A,Applied Welding and Joining,3,"Silwal, Bishal",F,10:10 AM,11:00 AM,T,
11368,MENG 5234 A,HVAC,3,"Soloiu, Valentin",MW,9:05 AM,9:55 AM,T,
11374,MENG 5239G A,Biofuel Develop & Testing GRAD,3,"Soloiu, Valentin",R,12:00 PM,1:40 PM,T,
11374,MENG 5239G A,Biofuel Develop & Testing GRAD,3,"Soloiu, Valentin",MW,12:00 PM,1:40 PM,T,
11393,MENG 5533G A,Applied Welding and Join GRAD,3,"Silwal, Bishal",MW,10:10 AM,11:00 AM,T,
11393,MENG 5533G A,Applied Welding and Join GRAD,3,"Silwal, Bishal",F,10:10 AM,11:00 AM,T,
11396,MENG 7137 A,Modeling and Simulation,3,"Xu, Shaowen",MW,11:15 AM,12:00 PM,T,
11396,MENG 7137 A,Modeling and Simulation,3,"Xu, Shaowen",F,11:15 AM,12:00 PM,T,
11188,MENG 3333 A,Materials Processing Studio,3,"Xu, Mingzhi",MW,12:20 PM,1:10 PM,T,
11182,MENG 3135 A,Machine Design,3,"Mitra, Aniruddha",MWF,10:10 AM,11:00 AM,T,
11179,MENG 2110 C,ME Case Studies,1,"Molina, Gustavo",T,8:00 AM,9:40 AM,T,
11355,MENG 4612 A,Senior Seminar,1,"Vlcek, Brian",T,2:00 PM,2:50 PM,T,
11183,MENG 3233 A,Heat Transfer,3,"Bhoi, Prakashbha",MWF,9:05 AM,9:55 AM,T,
12884,MFGE 3423 A,Facilities Design,2,"Abou Ziki, Jana",MW,10:10 AM,11:00 AM,T,
12878,MFGE 3132 A,Quality & Statistical Control,3,"Kardel, Kamran",MW,8:00 AM,9:15 AM,T,
12828,MFGE 4614 A,Senior Seminar,1,"Cox, Daniel",W,2:30 PM,4:10 PM,T,
12888,MFGE 3333 A,Materials Processing Studio,3,"Zhang, Yue",T,12:30 PM,2:10 PM,T,
12888,MFGE 3333 A,Materials Processing Studio,3,"Zhang, Yue",MW,12:30 PM,2:10 PM,T,
12876,MFGE 4533 A,Indust Robotics and Automation,3,"Gurau, Vladimir",TR,8:00 AM,8:50 AM,T,
12876,MFGE 4533 A,Indust Robotics and Automation,3,"Gurau, Vladimir",F,8:00 AM,8:50 AM,T,
13805,MFGE 4430 A,QC and Project Management,3,"Desai, Anoop",MWF,11:15 AM,12:05 PM,T,
13806,MFGE 5533 A,Heat Treat & Microstruc Metal,3,"Qing, JingJing",MW,5:00 PM,5:50 PM,T,
13806,MFGE 5533 A,Heat Treat & Microstruc Metal,3,"Qing, JingJing",F,5:00 PM,5:50 PM,T,
12885,MFGE 4321 A,MFG Engineering Capstone I,1,"Taheri, Hossein",TR,12:30 PM,1:20 PM,T,
14264,MFGE 5334 A,Additive MFG of Lightwt Struct,3,"Gong, Haijun",TR,3:30 PM,4:45 PM,T,
12854,MFGE 2421 A,Intro to Additive Mfg Studio,2,"Gong, Haijun",TR,8:00 AM,9:40 AM,T,
14262,MFGE 4531 A,Advanced Materials Processing,3,"Abou Ziki, Jana",MW,2:30 PM,3:20 PM,T,
14262,MFGE 4531 A,Advanced Materials Processing,3,"Abou Ziki, Jana",T,2:30 PM,3:20 PM,T,
13808,MFGE 5538 A,NDT Testing and Eval Technique,3,"Taheri, Hossein",TR,3:30 PM,4:45 PM,T,
12781,MFGE 2142 A,Engineering Mechanics for MfgE,3,"Chigurupati, Poojith Ch",TR,9:30 AM,10:45 AM,T,
13797,MFGE 3131 A,Design for Manufacturability,3,"Gurau, Vladimir",TR,11:00 AM,12:15 PM,T,
12887,MFGE 2534 A,Introduction to CIM,3,"Zhang, Yue",M,1:25 PM,3:15 PM,T,
12887,MFGE 2534 A,Introduction to CIM,3,"Zhang, Yue",MW,1:25 PM,3:15 PM,T,
13807,MFGE 5533G A,Heat Treat & Microstruc Metal,3,"Qing, JingJing",MW,5:00 PM,5:50 PM,T,
13807,MFGE 5533G A,Heat Treat & Microstruc Metal,3,"Qing, JingJing",F,5:00 PM,5:50 PM,T,
12856,MFGE 4337 A,Hydr & Electro-Mech Systems,3,"Gurau, Vladimir",MW,1:25 PM,2:15 PM,T,
12856,MFGE 4337 A,Hydr & Electro-Mech Systems,3,"Gurau, Vladimir",T,1:25 PM,2:15 PM,T,
14272,MFGE 3311 A,Materials Science Laboratory,1,"Ezazi, Mohammadam",T,8:00 AM,10:30 AM,T,
13812,MFGE 7332 A,Advanced Additive Mfg,3,"Gong, Haijun",TR,12:30 PM,1:45 PM,T,
14271,MFGE 5334G A,Additive MFG of Lightwt Struct,3,"Gong, Haijun",TR,3:30 PM,4:45 PM,T,
13796,MFGE 2239 A,Engr Modeling & Analysis,3,"Qing, JingJing",R,12:30 PM,2:10 PM,T,
13796,MFGE 2239 A,Engr Modeling & Analysis,3,"Qing, JingJing",MW,12:30 PM,2:10 PM,T,
12886,MFGE 4322 A,MFG Engineering Capstone II,2,"Taheri, Hossein",TR,2:00 PM,3:15 PM,T,
13798,MFGE 3331 A,Materials Science Studio,3,"Ezazi, Mohammadam",MW,2:30 PM,3:20 PM,T,
14273,MFGE 3311 B,Materials Science Laboratory,1,"Xu, Shaowen",T,12:30 PM,3:00 PM,T,
13809,MFGE 5538G A,NDT Testing and Eval Technique,3,"Taheri, Hossein",TR,3:30 PM,4:45 PM,T,
11287,MGED 4437 A,Social Studies Methods,3,"Barrow, Elizabeth",T,1:30 PM,4:15 PM,T,
11285,MGED 4237 A,Science Methods,3,"Huffling, Lacey",R,1:00 PM,3:45 PM,T,
11286,MGED 4337 A,Language Arts Methods,3,"Norman, Taylor",M,1:30 PM,4:15 PM,T,
11288,MGED 4537 A,Mathematics Methods,3,"Casler-Failing, Shelli",W,1:30 PM,4:15 PM,T,
12669,MGNT 4433 A,Services Management,3,"Suboleski, Stanley",MWF,1:25 PM,2:15 PM,T,
12582,MGNT 3234 C,Fundls of Entrepreneurship,3,"Zafar, Sana",MWF,12:20 PM,1:10 PM,T,
12664,MGNT 4334 A,Employment Law and Compliance,3,"Sipe, Stephanie",TR,2:00 PM,3:15 PM,T,
12593,MGNT 4230 A,International Management,3,"Wang, Weikang",MW,2:30 PM,3:45 PM,T,
12668,MGNT 4338 A,"Staffing, Training, & Develop",3,"Smith, Rachel",TR,12:30 PM,1:45 PM,T,
12597,MGNT 4236 A,Eship and Innovation Capstone,3,"Garofolo, Andrew",MWF,11:15 AM,12:05 PM,T,
12594,MGNT 4230 B,International Management,3,"Wang, Weikang",MW,4:00 PM,5:15 PM,T,
12568,MGNT 3130 C,Principles of Management,3,"Wang, Weikang",MWF,12:20 PM,1:10 PM,T,
12596,MGNT 4235 A,New Venture Finance,3,"Sproul, Curtis",MW,2:30 PM,3:45 PM,T,
12580,MGNT 3234 A,Fundls of Entrepreneurship,3,"Zafar, Sana",MWF,9:05 AM,9:55 AM,T,
12595,MGNT 4234 A,Intermediate Entrepreneurship,3,"Garofolo, Andrew",MWF,10:10 AM,11:00 AM,T,
12581,MGNT 3234 B,Fundls of Entrepreneurship,3,"Zafar, Sana",MWF,10:10 AM,11:00 AM,T,
11340,MGNT 4335 A,Labor Relations,3,"Harris, John",TR,9:30 AM,10:45 AM,T,
12591,MGNT 3432 A,Food and Beverage Operations,3,"Marvil, Charles",MW,2:30 PM,3:45 PM,T,
12571,MGNT 3130 F,Principles of Management,3,"Sun, Xiaodi",TR,3:30 PM,4:45 PM,T,
12573,MGNT 3130 H,Principles of Management,3,"Staff, Unknown",TR,12:30 PM,1:45 PM,T,
12589,MGNT 3334 A,Human Resource Management,3,"Smith, Rachel",TR,2:00 PM,3:15 PM,T,
12590,MGNT 3431 A,Hospitality Industry Overview,3,"Suboleski, Stanley",MW,4:00 PM,5:15 PM,T,
11327,MGNT 3130 A,Principles of Management,3,"Grimes, Sara",MW,2:30 PM,3:45 PM,T,
12570,MGNT 3130 E,Principles of Management,3,"Sun, Xiaodi",TR,2:00 PM,3:15 PM,T,
12572,MGNT 3130 G,Principles of Management,3,"Staff, Unknown",TR,11:00 AM,12:15 PM,T,
12577,MGNT 3134 B,Behavior in Organizations,3,"Suboleski, Stanley",MWF,12:20 PM,1:10 PM,T,
12585,MGNT 3235 A,Leadership in Organizations,3,"Swab, Rebekah",MWF,10:10 AM,11:00 AM,T,
12569,MGNT 3130 D,Principles of Management,3,"Sun, Xiaodi",TR,9:30 AM,10:45 AM,T,
12592,MGNT 3434 A,Venue & Event Management,3,"Sun, Xiaodi",TR,11:00 AM,12:15 PM,T,
12567,MGNT 3130 B,Principles of Management,3,"Wang, Weikang",MWF,11:15 AM,12:05 PM,T,
12576,MGNT 3134 A,Behavior in Organizations,3,"Suboleski, Stanley",MWF,11:15 AM,12:05 PM,T,
12586,MGNT 3235 B,Leadership in Organizations,3,"Swab, Rebekah",MWF,11:15 AM,12:05 PM,T,
12491,MKTG 4133 A,Sales Management,3,"Jones, William",TR,2:00 PM,3:15 PM,T,
12788,MKTG 4135 A,Consumer Behavior,3,"Galvan, Emma Gail",TR,11:00 AM,12:15 PM,T,
12478,MKTG 3131 G,Principles of Marketing,3,"Ruhland, Kristen",TR,11:00 AM,12:15 PM,T,
12472,MKTG 3131 A,Principles of Marketing,3,"Ruhland, Kristen",TR,12:30 PM,1:45 PM,T,
12496,MKTG 4137 A,Marketing Management,3,"Thomas, Michael",TR,11:00 AM,12:15 PM,T,
12473,MKTG 3131 B,Principles of Marketing,3,"Galvan, Emma Gail",TR,2:00 PM,3:15 PM,T,
12483,MKTG 3133 C,Professional Selling,3,"Jones, William",TR,9:30 AM,10:45 AM,T,
12474,MKTG 3131 C,Principles of Marketing,3,"Galvan, Emma Gail",TR,3:30 PM,4:45 PM,T,
12475,MKTG 3131 D,Principles of Marketing,3,"Brickey, David",MW,10:10 AM,11:25 AM,T,
12791,MKTG 3135 A,Principles of Retailing,3,"Staff, Unknown",MWF,11:15 AM,12:05 PM,T,
12482,MKTG 3133 B,Professional Selling,3,"Galvan, John",MW,4:00 PM,5:15 PM,T,
12790,MKTG 4134 A,Services Marketing,3,"Staff, Unknown",MWF,9:05 AM,9:55 AM,T,
12493,MKTG 4136 A,International Marketing,3,"Kim, Jin-Woo",TR,9:30 AM,10:45 AM,T,
12489,MKTG 4131 A,Marketing Research,3,"Li, Yuan",TR,2:00 PM,3:15 PM,T,
12497,MKTG 4138 A,Social Media & Content Mkting,3,"Neuman, Christian",MWF,11:15 AM,12:05 PM,T,
12499,MKTG 4150 B,Digital Marketing,3,"Neuman, Christian",MW,4:00 PM,5:15 PM,T,
12786,MKTG 3131 J,Principles of Marketing,3,"Davtyan, Davit",MWF,12:20 PM,1:10 PM,T,
12479,MKTG 3131 H,Principles of Marketing,3,"Davtyan, Davit",MWF,1:25 PM,2:15 PM,T,
12500,MKTG 4232 A,Advanced Selling,3,"Galvan, John",MWF,10:10 AM,11:00 AM,T,
12481,MKTG 3133 A,Professional Selling,3,"Galvan, John",MW,2:30 PM,3:45 PM,T,
12494,MKTG 4136 B,International Marketing,3,"Kim, Jin-Woo",TR,12:30 PM,1:45 PM,T,
12476,MKTG 3131 E,Principles of Marketing,3,"Brickey, David",MW,2:30 PM,3:45 PM,T,
12785,MKTG 3131 I,Principles of Marketing,3,"Ruhland, Kristen",TR,9:30 AM,10:45 AM,T,
12484,MKTG 3133 D,Professional Selling,3,"Jones, William",TR,12:30 PM,1:45 PM,T,
12498,MKTG 4150 A,Digital Marketing,3,"Neuman, Christian",MW,2:30 PM,3:45 PM,T,
11063,MMFP 3436 A,Advanced Topics in Audio Produ,3,"Hoekzema, Abbey",TR,2:00 PM,3:15 PM,T,
11058,MMFP 2337 A,Digital Media Post Production,3,"Yates, Joshua",MW,4:00 PM,5:15 PM,T,
11059,MMFP 3132 A,Studio Production,3,"Davis, Tyson",TR,11:00 AM,12:15 PM,T,
11044,MMFP 2332 A,Single Camera Production,3,"Yates, Joshua",MW,2:30 PM,3:45 PM,T,
11066,MMFP 3532 A,Producing & Production Mgmt.,3,"Hoekzema, Abbey",TR,9:30 AM,10:45 AM,T,
11056,MMFP 2335 A,Intro to Media Writing,3,"Hoekzema, Abbey",TR,12:30 PM,1:45 PM,T,
11065,MMFP 3531 01H,Screenwriting for Film & TV,3,"Goshorn, John",MWF,11:15 AM,12:05 PM,T,
11336,MMFP 3337 A,Advanced Topics in Post Prod,3,"Yates, Joshua",TR,3:30 PM,4:45 PM,T,
11068,MMFP 4331 A,Sports Production,3,"Cummings, Dean",M,5:30 PM,8:15 PM,T,
11080,MMFP 4432 01H,Senior Project,3,"Goshorn, John",MWF,9:05 AM,9:55 AM,T,
13773,MMFP 4132 A,Studio Applications,3,"Cummings, Dean",W,5:30 PM,8:15 PM,T,
11071,MMFP 4335 A,Documentary Production,3,"Hashiguchi, Matthew",TR,3:30 PM,4:45 PM,T,
11057,MMFP 2336 A,Audio Production,3,"Hashiguchi, Matthew",TR,12:30 PM,1:45 PM,T,
11062,MMFP 3335 A,Lighting and Cinematography,3,"Hashiguchi, Matthew",TR,11:00 AM,12:15 PM,T,
11060,MMFP 3132 B,Studio Production,3,"Davis, Tyson",TR,2:00 PM,3:15 PM,T,
11339,MMJ 3333 A,Photojournalism,3,"Riley, Jeffrey",TR,12:30 PM,1:45 PM,T,
11148,MMJ 3631 01H,Fundamentals of Mmj,3,"Riley, Jeffrey",MWF,1:25 PM,2:15 PM,T,
11337,MMJ 4333 A,Opinion Journalism,3,"Kowalewski, Jennifer",TR,9:30 AM,10:45 AM,T,
11149,MMJ 4190 A,Converged News Production,3,"Germani, Gina",TR,11:00 AM,12:15 PM,T,
11147,MMJ 3460 01H,Travel and Tourism Writing,3,"Dawers, William",MW,4:00 PM,5:15 PM,T,
11338,MMJ 4337 A,STEM Journalism,3,"Riley, Jeffrey",TR,3:30 PM,4:45 PM,T,
11150,MMJ 4339 A,Public Affairs Reporting,3,"Kowalewski, Jennifer",TR,2:00 PM,3:15 PM,T,
11093,MMJ 3100 02H,News Reporting and Writing I,3,"Cowart, Holly",MWF,10:10 AM,11:00 AM,T,
11092,MMJ 3100 01H,News Reporting and Writing I,3,"Cowart, Holly",MWF,9:05 AM,9:55 AM,T,
11146,MMJ 3335 01H,Copy Editing and Design,3,"Cowart, Holly",MWF,2:30 PM,3:20 PM,T,
11095,MMJ 3332 01H,Feature Writing,3,"Cowart, Holly",MWF,12:20 PM,1:10 PM,T,
11094,MMJ 3200 01H,News Reporting and Writing II,3,"Germani, Gina",MW,8:00 AM,9:15 AM,T,
11926,MSCI 1122 A,Basic Military Leadership,2,"Roberts, Zachary",TR,9:30 AM,10:20 AM,T,
